0.0		0.0		0.0		107782877000		315967505079
0.04082942		9.536743E-7		-0.040828705		107822916000		315967505119
0.04059422		1.1920929E-6		0.041059494		107864053000		315967505160
0.039875865		0.04083395		0.10941124		107902719000		315967505198
0.03827989		-2.052784E-4		-0.08131218		107942484000		315967505239
0.035600066		-7.016659E-4		0.040527344		107982431000		315967505278
-0.008957505		-0.0015544891		0.03906536		108022348000		315967505318
0.06886244		-0.0024909973		-0.003487587		108054208000		315967505350
0.064478636		0.037358046		-0.08721542		108092203000		315967505388
0.059594035		-0.0045380592		-0.12984848		108132303000		315967505428
0.054158926		0.07605481		0.060361862		108172311000		315967505468
0.048077464		-0.0071086884		-0.006198883		108212320000		315967505508
0.040538788		0.031413317		0.0658474		108260568000		315967505557
0.032866716		-0.012266636		0.0016469955		108302621000		315967505599
0.025512457		0.02560258		0.0042295456		108342386000		315967505638
-0.02213943		0.022680044		-0.07664108		108382242000		315967505678
0.012836933		-0.020866156		0.045464516		108422403000		315967505718
0.008216143		-0.023164272		-0.11889839		108462320000		315967505758
0.04582119		-0.10648942		0.044056892		108502420000		315967505798
-0.07886708		0.015705585		-0.18685246		108542337000		315967505838
0.042513967		-0.06472206		0.07422829		108582651000		315967505878
-0.03964007		0.060771704		-0.030726433		108622568000		315967505918
0.0014914274		0.023888588		0.056227684		108663553000		315967505959
0.002247572		-0.094786406		0.061300278		108702371000		315967505998
-0.03749323		-0.11866903		-0.016654968		108742410000		315967506038
-0.036122918		-0.0065460205		-0.014943123		108782327000		315967506078
-0.11608815		0.07882309		0.1344986		108822427000		315967506118
-0.18149054		0.12369752		0.17305183		108862497000		315967506186
-0.367198		-0.14537406		-0.022237778		108903452000		315967506199
-0.29036272		0.006275177		0.39297962		108942209000		315967506239
0.14341962		0.19771552		0.11226654		108972330000		315967506315
0.053040862		0.047000647		0.03156662		109012338000		315967506316
-0.15937507		-0.2681687		-0.25446892		109042459000		315967506338
-0.057285428		-0.14898705		-0.3111		109082803000		315967506380
-0.038758636		-0.11047149		-0.28287697		109122293000		315967506418
0.12643981		0.12233162		0.05322647		109162637000		315967506458
0.05597639		-0.0358088		-0.009126663		109202615000		315967506498
0.02152741		0.01285243		0.22252274		109242349000		315967506538
0.022942781		-0.06061697		0.17119122		109282327000		315967506578
0.02017665		-0.012504578		0.06261349		109322519000		315967506618
-0.053265452		-0.04765725		0.11048126		109362344000		315967506658
-0.018562794		-0.15220189		0.10902691		109402231000		315967506698
-0.024181843		-0.06590772		0.09607029		109452310000		315967506748
-0.0682112		-0.06022525		0.011033058		109494241000		315967506790
-0.10943365		-0.09375477		0.25194836		109533182000		315967506829
-0.025078177		-0.043750763		0.08446312		109572458000		315967506868
0.08932459		-0.033136606		0.026438713		109612833000		315967506909
-0.17607665		-0.06297779		-0.0986042		109652292000		315967506948
-0.08680248		-0.13395643		-0.04454136		109692422000		315967506988
-0.038248897		-0.16458488		-0.08219147		109732370000		315967507029
-0.030272007		0.03628707		0.21168613		109772317000		315967507068
0.01875329		-0.021293402		0.20985031		109812357000		315967507108
0.026507497		-0.16056657		0.018655777		109852426000		315967507148
-0.0078572035		-0.12314892		-0.092285156		109892252000		315967507188
-0.12574661		-0.22189188		-0.28718567		109932382000		315967507228
-0.0408566		0.020816088		-0.032899857		109972238000		315967507268
-0.038218617		0.033436537		0.509593		110012369000		315967507308
0.26429474		-0.14393401		0.23680496		110052408000		315967507348
-0.073553205		0.018615961		-0.14632416		110092630000		315967507388
-0.07257259		-0.11886883		-0.30371857		110143961000		315967507442
0.008728862		-0.040571213		-0.16174221		110182413000		315967507479
0.075003386		-0.058581352		0.093195915		110232217000		315967507528
-0.035633683		0.13984537		0.2973032		110262338000		315967507558
0.071743965		-0.016835928		-0.010401726		110302866000		315967507599
-0.18845952		-0.011744261		-0.34343815		110342874000		315967507639
-0.08026838		0.15450382		0.3443098		110383157000		315967507679
0.26084578		-0.008602381		0.24018383		110422342000		315967507718
-0.077662826		-0.03804636		-0.2213192		110462350000		315967507759
